key,species,scientificName,acceptedScientificName,taxonomicStatus,basisOfRecord,eventDate,year,countryCode,stateProvince,locality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,recordedBy,recordNumber,institutionCode,collectionCode,catalogNumber,typeStatus,identifiedBy,datasetName,datasetKey,occurrenceID,references,issues,media
4072869170,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,1979-08-02,1979,PG,,"Nubia (Prov. de Madang, District de Bogia) Piste de Nubia à Mekera",-4.2,144.844444,,,Iserentant R.,9198,MeiseBG,BR,BR0000035039990,,,Meise Botanic Garden Herbarium (BR),b740eaa0-0679-41dc-acb7-990d562dfa37,http://www.botanicalcollections.be/specimen/BR0000035039990,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK,https://iiif-manifest.oxalis.br.fgov.be/specimen/BR0000035039990/manifest;https://oxalis.br.fgov.be/images/BR0/000/035/039/990/BR0000035039990.jpg
1259677818,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,1981-09-10,1981,PG,Morobe,End of logging road 6.1 km E of Igam Road and the military base.,-6.75,147.0,,100.0,Thomas B. Croat,52798,MO,Tropicos,2370877,,,Tropicos,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:2370877,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,https://images.mobot.org/tropicosimages4/detailimages/TropicosImagesVol4/101237000/295A714E-A188-4D0F-A399-5C49E538C079.jpg;https://images.mobot.org/tropicosimages4/detailimages/TropicosImagesVol4/101237000/F0D7590C-4D26-4958-80DA-0A872EA065DF.jpg
1563593434,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,LIVING_SPECIMEN,1986-06,1986,SB,Western Province,,-8.135367,157.423096,11443.0,,ITAl001|SLB0001,,ITAl001|SLB0001,,1397,,,"Collection, Evaluation and Preservation of Solomon Island Root Crops",33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa,urn:uuid:b58c2149-7876-421e-9e7d-084412ae850e,http://bioversity.github.io/geosite/index.html?NEW_ID_SAMPLE=1397,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE,
2513715948,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,1988-05-02,1988,PG,New Guinea,"Ridge above Laruma River, NW of Torokina, Torokina North Solomons",-6.23333,155.05,,,Gideon OG,"Gideon, OG LAE 78483",,Botany,L.1416049,,,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1416049,,,https://medialib.naturalis.nl/file/id/L.1416049/format/large
4602022325,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,1988-05-02T00:00,1988,PG,,"Ridge above Laruma River, NW of torokina, Torokina, North Solomons.",,,,450.0,"Gideon, O.G.",LAE 78483,K,Herbarium,K002555950,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555950,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/dfe5db2cbe4fd498658d5b70e1b90d9c.jpg
2513716075,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,1993-04-22,1993,MY,,"Johor, Kota Tinggi, Gunong Panti F.R.",1.83333,103.9,,,Saw LG,"Saw, LG FRI/ 37738",,Botany,L.1416048,,,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1416048,,,https://medialib.naturalis.nl/file/id/L.1416048/format/large
2513718375,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,1993-04-22,1993,MY,,"Johor, Kota Tinggi, Gunong Panti F.R.",1.83333,103.9,,,Saw LG,"Saw, LG FRI/ 37738",,Botany,L.1416047,,,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1416047,,,https://medialib.naturalis.nl/file/id/L.1416047/format/large
2513715427,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,1993-06-07,1993,ID,New Guinea,"Coastal plain, 1-3 km N of Sewan on the Waske River.",-2.66667,138.76667,,,McDonald; Ismail,McDonald; Ismail 3817,,Botany,L.1416050,,McDonald,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1416050,,CONTINENT_COORDINATE_MISMATCH,https://medialib.naturalis.nl/file/id/L.1416050/format/large
2513716847,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,1993-06-07,1993,ID,New Guinea,"Coastal plain, 1-3 km N of Sewan on the Waske River.",-2.66667,138.76667,,,McDonald; Ismail,McDonald; Ismail 3817,,Botany,L.1416051,,,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1416051,,CONTINENT_COORDINATE_MISMATCH,https://medialib.naturalis.nl/file/id/L.1416051/format/large
1455436390,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,1996-07-31,1996,CD,,,,,,,Pohl Henri,,UNamur,NAM,41831,,,,8f1960d0-6d5f-11df-8b7f-b8a03c50a862,FUNDP:NAM:041831,,COUNTRY_MISMATCH;CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,
1438036260,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,HUMAN_OBSERVATION,1998-05-15,1998,BJ,Ouémé,Adjohoun,6.681667,2.498333,,,"van der Maesen, L.J.G.",,FAST/UAC,Flore,FF-V-12333,,,,672303ae-0589-4308-9e34-5f386167e60e,FF-2017-10_571,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES,
1897819008,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,1999-02-18,1999,PG,,,-5.205,145.775,,,R O Gardner,,AK,AK,AK344603,,,,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,urn:catalog:AK:AK:AK344603,http://www.aucklandmuseum.com/discover/collections/record/745017,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY,
1897819127,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,1999-02-24,1999,PG,,,-5.11,145.78,5000.0,,R O Gardner,,AK,AK,AK344791,,,,83ae84cf-88e4-4b5c-80b2-271a15a3e0fc,urn:catalog:AK:AK:AK344791,http://www.aucklandmuseum.com/discover/collections/record/745273,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY,
1438036334,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,HUMAN_OBSERVATION,1999-11-12,1999,BJ,Plateau,Ifangni,6.646648,2.73339,,,"van der Maesen, L.J.G.",,FAST/UAC,Flore,FF-V-13039,,,,672303ae-0589-4308-9e34-5f386167e60e,FF-2017-10_646,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID,
1438036377,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,HUMAN_OBSERVATION,1999-11-12,1999,BJ,Plateau,Ifangni,6.641648,2.73139,,,"van der Maesen, L.J.G.",,FAST/UAC,Flore,FF-V-13046,,,,672303ae-0589-4308-9e34-5f386167e60e,FF-2017-10_649,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID,
912066638,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2000-10-24T00:00,2000,ID,,"Mount Jaya, Papua. Mimika Regency, PT-Freeport Indonesia Concession Area: Main Road Mile 50.",-4.283333,137.0,,600.0,"Utteridge, T.M.A.",415,K,Spirit,64569.000,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/64569.000,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LATITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,
1259229804,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2002,2002,TH,,"Thailand origin. Purchased at IAS Show, Miami, 2002.",,,,,"Home, William Titus",s.n.,MO,Tropicos,1963400,,,Tropicos,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1963400,,TAXON_ID_NOT_FOUND;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,
1438036477,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,HUMAN_OBSERVATION,2003-01-05,2003,BJ,Zou,Zogbodomey,7.056833,2.259333,,,"van der Maesen, L.J.G.",,FAST/UAC,Flore,FF-V-14527,,,,672303ae-0589-4308-9e34-5f386167e60e,FF-2017-10_765,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID,
4602019348,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2004-10-12T00:00,2004,ID,,"Irian Jaya Barat, Gunung Meja, Amban, Manokwari.",-0.85,134.083333,,,"Sutarno, S.; Hicks, D.; Bau, B.B.; Heru; Paskalina",3,K,Herbarium,K002555949,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555949,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/0718353c28c8dee25761bece58b90b86.jpg
4602020323,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2004-10-12T00:00,2004,ID,,"Irian Jaya Barat, Gunung Meja, Amban, Manokwari.",-0.85,134.083333,,,"Sutarno, S.; Hicks, D.; Bau, B.B.; Heru; Paskaina",3,K,Herbarium,K002555948,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555948,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/a5250fb16cb743bba9270476ae6d97fc.jpg
1259859314,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2004-11-30,2004,MY,Sarawak,"Vicinity of Kuching, along road to Bau, 2 km E of Bau-Kuching road, junction of swampy area near highway.",1.53333,110.7,,40.0,Thomas B. Croat|Lynn P. Hannon,94231,MO,Tropicos,2535255,,,Tropicos,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:2535255,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,https://images.mobot.org/tropicosimages4/detailimages/TropicosImagesVol4/101237000/101364E4-3194-43F7-B4FD-EA2ECB2D1052.jpg;https://images.mobot.org/tropicosimages4/detailimages/TropicosImagesVol4/101237000/357E18E5-E833-4308-A440-EB2AA56E5C31.jpg
3969584541,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2008-02-19,2008,PG,Milne Bay,"Milne Bay Province, Normanby Is., Sewa Bay",,,,,"Simaga, J. M.; R. Johns, T. Kuria and J. Gagul.",09660 (9509),BRIT,BRIT,BRIT619163,,,,defb9a47-c1a7-4fb2-9a0b-2da7c5260cad,57fc4721-43d8-4cb2-b7e6-7007a5bf4185,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30201406,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY,https://web.corral.tacc.utexas.edu/brit/BRIT/BRIT0619000/BRIT619163.jpg
3969768403,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2008-02,2008,PG,Milne Bay,"Milne Bay Province, Normanby Is., Ubuya",,,,,"Johns, R.J.; R. Maru",11167,BRIT,BRIT,BRIT619162,,,,defb9a47-c1a7-4fb2-9a0b-2da7c5260cad,4b98fd2d-efc1-47b2-b812-3ac7bc810314,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30201405,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY,https://web.corral.tacc.utexas.edu/brit/BRIT/BRIT0619000/BRIT619162.jpg
3969771433,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2008-02-19,2008,PG,Milne Bay,"Milne Bay Province, Normanby Is., Sewa Bay",,,,,"Simaga, J.M.; R. Johns, T. Kuria and J. Gagul.",09660 (9509),BRIT,BRIT,BRIT619164,,,,defb9a47-c1a7-4fb2-9a0b-2da7c5260cad,1dbcd822-ce74-4564-94b6-fbf83c18162d,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30201407,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY,https://web.corral.tacc.utexas.edu/brit/BRIT/BRIT0619000/BRIT619164.jpg
4602016377,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2008-02-19T00:00,2008,PG,,Normanby Is; Sewa Bay,,,,,"Simaga, J.M.; Johns, R.; Kuria, T.; Gagul, J.",9509,K,Herbarium,K002555946,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555946,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/b119d8dc56af21a681fb51da27147000.jpg
4602018329,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2008-02-19T00:00,2008,PG,,"Normanby Is., Sewa Bay",,,,,"Simaga, J.M.; Johns, R.; Kuria, T.; Gagul, J.",09660 (9509),K,Herbarium,K002555945,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555945,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/4a3c578bf1d714e9e8a93d6fbb4b08bd.jpg
4602022324,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2008-02-01T00:00,2008,PG,,"Normanby Is., Ubuya",,,,,"Johns, R.J.; Maru, R.",11167,K,Herbarium,K002555947,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555947,,CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/fc7c6d59626b2e071660dcf235b1f596.jpg
3969784546,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2008,2008,PG,Milne Bay,"Normanby Island, Milne Bay Province",,,,,J. Gagul; et al.,JG 186,BRIT,BRIT,BRIT619165,,,,defb9a47-c1a7-4fb2-9a0b-2da7c5260cad,7d851a77-9574-465c-b311-62dbeabe2384,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30201408,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY,https://web.corral.tacc.utexas.edu/brit/BRIT/BRIT0619000/BRIT619165.jpg
3867847340,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,HUMAN_OBSERVATION,2010-08-27,2010,,,,,,,,John A|Rufus Egbegba,,UNILAG,,,,,,94149ad2-3e2a-45c5-8c8b-fe4e733236ae,NG:NCB:UL_RedlistingofNigerianCoastalFlora&Fauna:0000069,,TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_UNPARSABLE,
1090278798,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2012-02-16,2012,PG,Morobe Province,"Bubuu Valley, wet forest N of Bedei (Camp 1), towards top of the ridge.",-7.9182,147.08,,,"James, S.A. Damas, D., Bau, E., David, O., Goea, E.",Collector Number: SAJ0387,BPBM,BISH,756539,,,Herbarium Pacificum World Specimens,b929f23d-290f-4e85-8f17-764c55b3b284,6fd397d9-c955-46bb-bc6e-85c870f57d84,,CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,
5956450117,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2012-02-16,2012,PG,Morobe Province,"Bubuu Valley, wet forest N of Bedei (Camp 1), towards top of the ridge.",,,,1949.0,"James, S.A.; Damas, D.; Bau, E.; David, O.; Goea, E.",SAJ0387,BISH,,756539,NotAType,,,cfb43618-1423-4031-b3ff-fbd2c264f48b,756539,https://pacific.symbiota.org/portal/collections/individual/index.php?occid=1635034,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_NONE,https://editedimages.s3-accelerate.amazonaws.com/BISH1019069.webp
1257910369,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2012-04-30,2012,TH,,"Cultivated at Nong Nooch Tropical Garden, Patlaya.",12.9275,100.875278,,8.0,Thomas B. Croat,103669,MO,Tropicos,100565497,,,Tropicos,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100565497,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,https://images.mobot.org/tropicosimages4/detailimages/TropicosImagesVol4/101237000/1B5047E5-83F9-4BA4-9321-B7F050659D58.jpg
6182185313,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2014-08-04,2014,SB,,"Sirebe Nature Trail, Sirebe Nature Reserve, Sasamungga Village, Choiseul Province",-6.014389,156.013472,,,Chien-Wen CHEN|Wei-Shui WU|Moffat FANERII,,TNM,,,,,,154947b6-0e29-40da-962f-a0d6e3f12a07,SITW05876-TNM-001,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;CONTINENT_COORDINATE_MISMATCH;COLLECTION_MATCH_NONE,https://objects.oab.tw/nmns/siflora/specimens/SITW05876-TNM-001-01.JPG
2825633607,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2016-06-13T00:00,2016,SB,Temotu Province (泰莫圖省),Matu,-10.664139,165.882583,,60.0,Tian-Chuan Hsu,SITW10709,TAIF,PLANT,522543,,,,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:406683:1:1:522543,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_HIGHERRANK;SCIENTIFIC_NAME_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,
2825636589,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2016-06-13T00:00,2016,SB,Temotu Province (泰莫圖省),Matu,-10.664139,165.882583,,60.0,Tian-Chuan Hsu,SITW10709,TAIF,PLANT,522557,,,,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:406683:3:1:522557,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_HIGHERRANK;SCIENTIFIC_NAME_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,
2825665597,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2016-06-13T00:00,2016,SB,Temotu Province (泰莫圖省),Matu,-10.664139,165.882583,,60.0,Tian-Chuan Hsu,SITW10709,TAIF,PLANT,522544,,,,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:406683:2:1:522544,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LATITUDE;TAXON_MATCH_HIGHERRANK;SCIENTIFIC_NAME_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,
2825631610,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2016-10-02T00:00,2016,SB,Makira-Ulawa Province,San Cristobal Island,-10.417306,161.765639,,3.0,Wei-Yu Wang,SITW12820,TAIF,PLANT,524080,,,,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:409080:1:1:524080,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;SCIENTIFIC_NAME_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,
2825664480,,Cyrtosperma Griff.,Cyrtosperma Griff.,ACCEPTED,PRESERVED_SPECIMEN,2016-10-02T00:00,2016,SB,Makira-Ulawa Province,San Cristobal Island,-10.417306,161.765639,,3.0,Wei-Yu Wang,SITW12820,TAIF,PLANT,524192,,,,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:409080:2:1:524192,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;SCIENTIFIC_NAME_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,
2268984032,Cyrtosperma beccarianum,Cyrtosperma beccarianum A.Hay,Cyrtosperma beccarianum A.Hay,ACCEPTED,PRESERVED_SPECIMEN,,,ZZ,,,,,,,O. Beccari,s.n.,FI,Tropicos,101089656,,,Tropicos,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:101089656,,CONTINENT_COUNTRY_MISMATCH;TAXON_ID_NOT_FOUND;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,https://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100586000/043117AC-0A4F-4647-9044-37538E3EFA10.jpg;https://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100586000/622C674A-3207-49FB-9DFB-55847EB6FC96.jpg;https://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100586000/CF15D308-2EE9-40BB-BC15-90265BFC61BF.jpg
2592220249,Cyrtosperma beccarianum,Cyrtosperma beccarianum A.Hay,Cyrtosperma beccarianum A.Hay,ACCEPTED,PRESERVED_SPECIMEN,,,PG,Manus,"New Guinea. Kiunga. Kiunga Sub-district, Western District.",,,,25.0,H. Streimann & Y. Lelean,NGF 34114,US,US,US 2801255,,,NMNH Extant Biology,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3331d2e2e-2b3d-421b-b848-debae89ffca2,,CONTINENT_COUNTRY_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,https://collections.nmnh.si.edu/media/?i=14395556&h=2000
2592225851,Cyrtosperma beccarianum,Cyrtosperma beccarianum A.Hay,Cyrtosperma beccarianum A.Hay,ACCEPTED,PRESERVED_SPECIMEN,,,PG,Manus,"Papua. Kiunga, Kiunga subdist., Western District.",,,,46.0,H. Streimann & P. Katik,LAE 51780,US,US,US 2650816,,,NMNH Extant Biology,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3493c87a0-646e-4506-aa0d-9096f8a6db1d,,CONTINENT_COUNTRY_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,https://collections.nmnh.si.edu/media/?i=14405627&h=2000
2592232393,Cyrtosperma beccarianum,Cyrtosperma beccarianum A.Hay,Cyrtosperma beccarianum A.Hay,ACCEPTED,PRESERVED_SPECIMEN,,,PG,Manus,"New Guinea. Near Ingambit village, Western District.",,,,146.0,"-. Henty, -. Ridsdale & -. Galore",NGF 31826,US,US,US 2593762A,,,NMNH Extant Biology,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3632c8db0-79c1-44d0-a444-96c18e2b03de,,CONTINENT_COUNTRY_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,https://collections.nmnh.si.edu/media/?i=14414417&h=2000
2592265225,Cyrtosperma beccarianum,Cyrtosperma beccarianum A.Hay,Cyrtosperma beccarianum A.Hay,ACCEPTED,PRESERVED_SPECIMEN,,,PG,Manus,"Papua. Kiunga, Kiunga subdist., Western District.",,,,24.0,H. Streimann & P. Katik,LAE 51782,US,US,US 2650809,,,NMNH Extant Biology,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/39c4d9a0d-7c7d-4f81-aed2-4c1e273a9251,,CONTINENT_COUNTRY_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,https://collections.nmnh.si.edu/media/?i=14411116&h=2000
